-7.02832,-2.93703,0.589219,-5.79852,1.98219,-6.33637,2.42033
-1.84018,-5.98888,-4.29374,-7.62963,5.03404,-6.03118,0.589219
-6.72314,1.03038,-6.12485,-3.66222,6.25478,-2.36896,7.30329
-4.89203,-3.5474,-3.98856,-0.915555,1.67701,-3.5897,0.589219
-0.619435,-1.71629,1.80996,5.79852,0.456267,3.12437,3.64107
-3.3661,-5.37851,2.72551,1.52593,-4.73188,-3.89489,10.6603
-2.14536,-2.93703,0.894404,0.61037,-0.764473,-6.03118,8.21885
-2.14536,-1.4111,3.33588,1.22074,4.42367,0.988074,4.86181
-3.97647,1.33556,2.11514,-1.52593,5.33923,-8.16748,1.50477
-3.67129,-2.32666,0.894404,2.44148,0.456267,0.988074,6.99811
0.906491,4.99778,-0.326336,4.88296,-9.00447,-0.232666,9.1344
-4.28166,8.66,-0.326336,6.40889,-3.51114,-4.50526,8.52403
-4.89203,3.77704,-7.65078,0.305185,-1.98521,-0.537851,8.21885
-5.80758,7.43926,0.894404,-2.74667,-1.06966,-8.16748,5.77737
-7.33351,-2.02147,3.33588,0.915555,-6.56299,-8.16748,7.30329
-10.0802,4.99778,-1.85226,1.52593,-5.64744,-11.8297,10.05
-3.67129,3.77704,1.50477,3.66222,-3.20595,-11.2193,6.99811
-3.67129,2.5563,6.38774,2.74667,2.59256,-10.3038,-0.326337
-7.33351,5.91334,3.33588,-2.1363,5.03404,-13.0504,-0.631521
-6.41795,5.60815,3.33588,-4.27259,0.761452,-9.99859,5.77737
-1.84018,1.64075,4.55662,-0.305185,-3.51114,-7.55711,10.05
-5.19721,-2.63184,5.47218,-0.61037,-1.37484,-8.47266,8.82922
-9.4698,-4.15777,2.42033,5.79852,1.98219,-8.77785,-0.0211515
-7.33351,-8.43036,3.94625,1.22074,7.47552,-12.4401,4.86181
-1.84018,-1.71629,7.30329,-4.88296,-0.459288,-14.8816,9.43959
-5.5024,-4.46295,5.167,2.44148,-3.20595,-14.2712,9.74477
-1.84018,0.420007,6.38774,-1.22074,-4.73188,-20.3749,8.52403
1.21168,-0.190363,4.55662,3.96741,-1.06966,-18.2386,8.52403
-4.28166,-0.190363,5.47218,3.66222,1.06664,-5.11563,3.64107
-6.11277,2.25112,2.72551,-1.22074,3.20293,-7.25192,6.69292
-2.45055,-2.63184,-0.936707,-0.305185,-0.459288,-8.77785,9.1344
-4.89203,-0.495548,3.0307,-3.05185,1.98219,-7.25192,12.1863
-4.28166,-0.800733,6.38774,-6.40889,0.456267,-13.6608,9.43959
-4.28166,1.94593,3.94625,-0.915555,-1.37484,-6.03118,3.33589
-2.75573,-1.71629,2.42033,-0.305185,-0.154103,-9.38822,3.94625
-4.28166,-0.190363,10.6603,-0.61037,0.761452,-15.7971,6.69292
-5.5024,1.94593,6.08255,-1.83111,4.11849,-11.5245,5.167
-4.89203,2.25112,3.33588,-7.32444,-1.68003,-16.7127,6.08255
-2.75573,6.82889,5.77737,2.1363,-0.154103,-12.4401,3.33589
-7.63869,1.64075,-0.631521,-2.44148,-6.56299,-5.11563,3.33589
-3.97647,1.64075,2.42033,-5.79852,-1.06966,-2.06378,6.69292
-0.92462,-0.800733,-2.15745,3.35704,2.59256,-5.42081,9.1344
-0.00906467,1.64075,2.42033,4.27259,-4.42669,-2.97933,7.91366
-5.80758,4.99778,9.1344,0.305185,-7.47855,-3.5897,6.69292
-3.67129,2.5563,3.33588,0.915555,-9.92003,-10.3038,1.19959
-6.72314,3.77704,0.894404,-1.22074,-3.51114,-10.3038,6.38774
-4.58684,2.5563,2.11514,-4.57778,-1.68003,-5.11563,6.69292
-5.80758,6.82889,1.50477,-9.46074,-1.06966,-6.03118,9.43959
-2.45055,9.88074,2.11514,-4.27259,1.67701,-2.36896,8.52403
-1.84018,1.94593,2.11514,-1.83111,5.03404,1.90363,6.08255
-0.619435,4.08223,3.94625,-0.915555,-3.81632,-3.5897,11.2707
-1.84018,-3.24221,11.8811,-0.305185,-0.459288,-7.86229,4.25144
-5.80758,-1.71629,6.69292,2.74667,-8.08892,-0.537851,1.50477
-7.02832,1.33556,2.11514,-2.44148,-1.68003,-4.20007,5.167
-9.77499,-1.4111,1.50477,-2.1363,4.42367,-8.16748,9.1344
-3.67129,2.86149,0.589219,-3.05185,0.151082,-4.20007,3.64107
-2.75573,-1.71629,6.38774,-0.61037,-1.37484,-8.16748,8.21885
-4.28166,-0.495548,5.47218,-2.1363,3.8133,-7.86229,4.86181
-5.80758,3.47186,2.72551,-3.05185,1.37182,-2.97933,4.86181
-6.41795,-1.10592,6.69292,-2.44148,-1.06966,-2.67415,5.77737
-6.41795,1.03038,4.86181,-0.305185,-1.37484,-5.42081,3.33589
-2.75573,-2.02147,3.33588,-7.32444,2.28738,0.988074,6.99811
1.51686,-1.4111,1.80996,-0.915555,9.30663,-0.537851,11.2707
3.34797,-0.495548,-0.936707,-2.74667,4.72886,-4.50526,10.6603
-0.619435,-3.85258,4.55662,-6.40889,-1.37484,-4.50526,5.77737
-5.19721,-0.495548,0.589219,-7.62963,1.98219,2.514,3.0307
-1.2298,-5.37851,-3.68337,0,1.98219,-0.843037,5.47218
-7.33351,-1.4111,-1.85226,-2.74667,-1.98521,-4.50526,6.69292
-4.28166,1.03038,1.19959,-4.57778,-1.06966,3.42955,5.47218
-0.619435,-2.63184,6.08255,-0.305185,-0.764473,1.90363,8.82922
-3.3661,-1.4111,4.55662,0.305185,5.03404,-3.28452,8.52403
-4.28166,-4.15777,-0.936707,-2.1363,0.151082,-0.843037,5.47218
-6.72314,-2.32666,3.33588,-2.74667,-4.73188,0.0725193,6.69292
-0.31425,4.99778,3.33588,0.915555,-0.154103,-6.64155,8.52403
1.21168,-0.190363,1.50477,-2.74667,-1.68003,-1.45341,7.60848
-0.92462,1.03038,3.33588,-1.83111,-4.12151,4.95548,3.64107
-2.75573,1.64075,2.72551,0.915555,2.59256,0.988074,6.99811
-2.45055,1.94593,7.30329,0.305185,3.20293,-2.97933,6.69292
-4.89203,5.30297,3.64107,-2.1363,10.5274,0.0725193,0.284034
-10.0802,3.16667,0.589219,0.305185,-1.68003,-2.36896,2.42033
-4.58684,0.114822,-0.326336,-0.305185,-5.03706,-2.97933,6.69292
-4.58684,-0.190363,0.894404,0.915555,1.67701,3.42955,6.99811
-1.84018,-2.02147,3.0307,0.915555,5.03404,4.95548,1.19959
-1.84018,-3.85258,0.284034,3.05185,-0.154103,-2.67415,2.11514
-7.63869,0.114822,-2.46263,3.66222,0.151082,0.0725193,-2.15745
-6.72314,-2.93703,-5.2093,6.40889,-0.764473,1.29326,-6.43004
-10.0802,-2.02147,0.589219,0,-6.56299,-3.89489,-6.73522
-7.02832,-4.76814,1.50477,2.44148,-3.51114,2.81918,-1.54708
-2.45055,-9.95629,0.894404,4.88296,3.8133,1.90363,-1.54708
-6.41795,-1.10592,-0.326336,-0.915555,-0.459288,4.03993,3.64107
-5.5024,-3.24221,-4.90411,-6.40889,-4.73188,-2.06378,4.86181
-7.33351,0.420007,-0.0211513,-4.88296,5.03404,-2.06378,3.0307
-0.31425,0.114822,0.589219,-1.83111,4.42367,-0.232666,1.19959
-0.92462,-4.15777,1.50477,-4.27259,-0.459288,2.20881,1.19959
-0.31425,1.94593,2.11514,7.93481,5.64441,-3.89489,-2.15745
-2.14536,-0.800733,-2.46263,3.05185,2.59256,-0.843037,-9.78708
-10.0802,-1.10592,5.77737,-0.915555,-5.95262,1.59844,-3.98856
-6.11277,3.16667,2.11514,-0.305185,-0.154103,4.03993,-7.34559
-4.58684,6.82889,3.94625,-4.27259,1.67701,4.95548,-6.73522
-5.5024,-0.190363,2.72551,-3.66222,-1.68003,5.56585,-4.29374
-7.02832,2.25112,-3.073,0.305185,1.06664,1.59844,1.80996
-3.67129,2.25112,-0.326336,1.22074,3.8133,-0.232666,-6.73522
-2.75573,-1.4111,0.589219,2.44148,1.67701,-3.89489,-0.631521
-0.31425,1.33556,4.86181,7.01926,0.761452,0.0725193,-0.326337
-2.75573,-6.59925,2.72551,-4.57778,6.25478,5.87104,-3.98856
2.43242,-0.495548,0.589219,0,1.67701,2.514,-6.73522
-1.53499,3.47186,-0.631521,2.44148,-0.459288,-3.28452,0.894404
1.21168,-0.800733,0.894404,-3.66222,1.67701,-7.55711,-0.936707
1.82205,-4.46295,2.42033,-2.74667,5.9496,-3.28452,-2.15745
-1.53499,0.114822,-3.98856,-4.57778,-5.03706,6.48141,2.42033
-1.2298,-6.29406,2.72551,-4.27259,-1.06966,3.42955,1.50477
-4.58684,-5.37851,0.284034,-1.83111,1.37182,6.78659,7.60848
-0.00906467,1.33556,0.894404,-3.66222,-1.98521,7.09178,5.77737
0.906491,4.99778,-1.24189,-8.24,3.8133,1.29326,5.47218
-1.2298,1.94593,1.80996,0.61037,4.11849,-0.537851,9.1344
-2.75573,3.16667,6.38774,-3.05185,1.06664,5.56585,12.7966
-3.3661,7.74445,7.91366,-4.57778,-0.154103,7.39696,5.77737
-0.00906467,5.30297,1.50477,1.22074,3.50812,3.12437,9.1344
0.296121,3.16667,-2.15745,2.74667,1.37182,-2.36896,12.4914
-0.92462,1.33556,0.284034,0.915555,-3.20595,-3.5897,8.21885
-4.28166,0.114822,2.42033,0.915555,1.06664,0.682889,5.77737
-3.97647,0.114822,5.77737,-4.88296,3.50812,-3.5897,2.11514
-1.53499,-0.190363,0.589219,-3.35704,-1.37484,0.682889,3.33589
-6.11277,-3.5474,-0.631521,2.1363,7.17034,-3.5897,9.1344
0.601305,2.25112,-3.073,0.61037,1.67701,0.988074,5.167
3.04279,1.33556,-2.46263,0.915555,-5.34225,6.17622,8.82922
-0.00906467,0.420007,0.894404,3.66222,-1.68003,1.29326,3.33589
-3.67129,-0.190363,-0.0211513,0.915555,-1.37484,0.682889,3.94625
-0.92462,4.08223,8.82922,4.57778,-1.37484,-0.232666,9.43959
-5.19721,1.03038,12.7966,-1.22074,4.42367,4.03993,6.99811
0.296121,2.5563,4.55662,-1.22074,-1.98521,1.90363,4.25144
-2.75573,6.82889,-3.68337,3.96741,2.59256,-1.75859,4.25144
-1.84018,3.47186,1.19959,2.74667,2.28738,-0.537851,3.94625
-2.75573,2.86149,2.11514,0.61037,-5.34225,1.59844,5.167
-7.33351,3.77704,8.21885,-3.05185,0.761452,0.0725193,5.77737
-4.58684,2.5563,5.77737,-3.66222,3.20293,4.03993,0.589219
-3.67129,-4.15777,3.0307,-1.52593,-5.03706,0.988074,7.30329
-3.67129,1.64075,4.55662,-5.18815,5.33923,2.514,5.167
-1.84018,1.94593,2.11514,-6.71407,0.761452,4.34511,-0.936707
-3.97647,3.77704,-2.46263,-5.49333,3.20293,3.42955,-0.326337
-8.24906,4.08223,-2.15745,-4.57778,6.25478,5.26067,0.284034
0.296121,3.16667,0.894404,-2.74667,-2.2904,0.682889,0.589219
-1.2298,-0.495548,3.0307,-4.27259,1.67701,2.514,6.99811
3.65316,-1.10592,3.94625,-10.6815,3.50812,5.56585,8.82922
1.82205,-2.32666,7.30329,-7.01926,-5.64744,0.0725193,6.38774
-0.92462,0.420007,5.167,-10.9867,6.25478,1.59844,3.94625
-0.92462,6.21852,1.80996,-12.2074,3.8133,-3.89489,1.19959
-2.45055,5.60815,3.64107,-7.62963,1.67701,-2.06378,1.19959
-1.84018,3.47186,2.11514,-3.66222,3.20293,-4.50526,-1.85226
0.906491,4.99778,1.19959,2.1363,-5.95262,0.988074,5.167
3.95834,-1.4111,0.894404,-2.74667,-0.154103,2.514,6.08255
-3.3661,-1.10592,3.0307,-10.6815,1.98219,-0.843037,3.94625
-1.2298,4.08223,8.21885,-6.40889,-6.86818,-2.06378,3.33589
-3.3661,1.64075,6.99811,-5.79852,4.42367,-3.28452,8.52403
-2.45055,4.6926,7.60848,2.74667,1.67701,4.34511,4.86181
-2.75573,5.60815,3.94625,0.305185,0.456267,2.20881,7.60848
1.82205,5.91334,1.19959,-2.74667,4.72886,0.0725193,2.42033
2.43242,1.64075,-1.85226,4.88296,-1.37484,-1.75859,1.19959
5.17908,2.5563,1.50477,2.1363,3.20293,-5.42081,0.894404
-0.00906467,-0.190363,-0.631521,3.96741,4.11849,-3.89489,6.38774
-1.2298,5.91334,2.42033,-0.61037,-5.64744,2.20881,9.43959
-1.84018,-1.4111,4.55662,-1.83111,2.59256,2.514,13.407
-3.97647,0.114822,4.86181,3.66222,1.37182,0.377705,7.91366
-3.97647,1.64075,3.33588,2.44148,2.28738,0.0725193,4.25144
-2.14536,7.74445,7.60848,5.79852,4.42367,-3.89489,4.25144
0.906491,2.86149,3.0307,3.66222,-3.51114,1.59844,1.19959
-0.92462,2.5563,6.69292,6.40889,2.28738,3.12437,2.11514
-0.92462,1.03038,8.21885,-1.83111,0.456267,5.26067,2.42033
-0.619435,3.16667,5.47218,-1.22074,3.8133,0.377705,4.86181
-2.75573,4.99778,3.33588,-4.57778,5.64441,-3.5897,1.50477
-1.2298,-1.71629,7.60848,-1.83111,-2.59558,6.78659,-0.0211515
-8.24906,-0.800733,3.33588,5.49333,2.28738,2.20881,2.72551
-3.3661,-3.85258,-2.15745,3.05185,-0.459288,3.12437,6.08255
-2.14536,-4.46295,-2.46263,5.49333,2.59256,3.42955,-1.54708
-5.19721,0.420007,0.894404,0.305185,1.37182,7.09178,1.19959
-0.00906467,-5.98888,0.894404,3.66222,-1.98521,3.12437,1.50477
0.296121,-4.76814,1.19959,3.05185,2.59256,1.90363,3.94625
-1.2298,-4.46295,2.72551,3.96741,0.761452,-4.20007,-5.51448
-0.31425,2.25112,-0.936707,6.40889,1.98219,-2.97933,-1.54708
0.601305,1.64075,-3.37819,7.93481,2.59256,3.12437,0.589219
-1.53499,4.99778,-1.85226,5.79852,0.151082,2.514,1.19959
-1.53499,4.38741,-1.24189,-1.52593,0.151082,2.514,-3.98856
-2.75573,3.77704,-2.46263,3.35704,-3.51114,0.377705,1.80996
1.82205,1.33556,-1.85226,-1.83111,-3.20595,2.514,-2.46263
-2.14536,0.420007,1.50477,3.96741,5.03404,-0.537851,-0.326337
-2.75573,-1.4111,1.80996,-3.35704,1.37182,-0.232666,-1.85226
3.04279,3.47186,-0.631521,-6.71407,0.151082,-0.537851,-5.2093
-2.14536,5.30297,2.11514,-2.1363,-1.98521,1.29326,-4.59893
-5.5024,-0.190363,2.72551,-3.66222,-1.06966,-7.55711,-6.73522
-4.28166,2.25112,-0.631521,0.61037,4.11849,0.682889,-8.26115
-6.11277,-1.10592,-1.24189,-2.1363,-0.154103,-2.36896,1.19959
-5.5024,-0.800733,0.284034,4.27259,-1.37484,-4.50526,0.894404
-0.31425,6.21852,6.08255,0.305185,2.59256,-7.25192,-2.46263
-2.45055,1.94593,3.0307,3.05185,0.761452,2.20881,-1.85226
-1.53499,1.64075,-1.24189,-5.18815,-5.95262,3.73474,-7.34559
-3.3661,-3.24221,-2.76782,1.52593,0.761452,7.70215,2.42033
-0.31425,1.64075,1.80996,2.74667,3.20293,5.56585,0.589219
-8.55425,2.86149,6.38774,4.88296,-3.51114,2.81918,-0.936707
-3.3661,4.08223,2.11514,1.22074,3.20293,4.95548,-0.631521
-1.53499,1.33556,1.19959,1.22074,5.9496,3.42955,-2.76782
-2.45055,-4.15777,0.589219,2.44148,-3.81632,-2.06378,-3.37819
-9.77499,3.77704,7.60848,1.52593,5.64441,-0.537851,-2.46263
-1.84018,2.86149,3.64107,3.66222,3.20293,2.20881,-4.29374
-0.31425,10.7963,3.94625,-3.66222,-0.459288,1.29326,2.72551
2.43242,4.38741,3.33588,1.52593,0.456267,4.03993,3.94625
-0.00906467,-1.10592,4.55662,-0.915555,5.03404,8.00733,-2.76782
-0.00906467,3.77704,-0.0211513,2.44148,4.11849,0.682889,-3.98856
-2.14536,2.25112,-2.46263,0,3.20293,0.682889,-7.95596
-0.31425,-1.10592,-1.24189,2.44148,11.1377,0.682889,-1.85226
-0.00906467,1.94593,4.55662,-4.57778,2.28738,-0.537851,3.0307
-3.97647,5.60815,9.1344,-0.61037,0.456267,-4.81044,-0.326337
-3.67129,2.86149,2.72551,-3.35704,1.67701,-0.843037,-0.0211515
-2.45055,4.38741,2.42033,-3.35704,-0.764473,1.90363,-1.85226
-0.31425,1.03038,-2.76782,-10.3763,-0.764473,4.03993,-3.98856
-3.3661,4.6926,-2.15745,-1.83111,-1.06966,3.42955,2.72551
-3.97647,1.03038,3.33588,-2.44148,-3.51114,5.87104,1.50477
-7.94388,2.5563,2.72551,-1.52593,-0.764473,5.87104,-0.936707
-4.58684,2.86149,6.08255,1.22074,5.03404,3.42955,-2.46263
-3.67129,8.35482,3.64107,2.1363,-2.2904,0.682889,-2.76782
-7.02832,-0.800733,5.77737,-0.915555,-2.2904,5.26067,-0.0211515
-4.28166,5.60815,2.42033,-2.74667,0.761452,7.09178,3.64107
0.906491,4.6926,5.167,0.915555,-0.459288,1.29326,-0.326337
-5.80758,-0.495548,0.894404,-1.83111,1.06664,3.12437,1.19959
-1.53499,-3.85258,-4.90411,-0.915555,3.50812,2.81918,4.86181
0.296121,3.77704,-0.631521,-3.35704,1.06664,-2.67415,6.99811
-1.84018,-0.190363,-3.37819,-1.52593,-2.59558,1.90363,12.7966
1.21168,-0.495548,8.82922,-4.57778,0.761452,5.26067,4.86181
2.43242,1.33556,8.21885,1.22074,-0.764473,10.1436,1.19959
0.601305,3.77704,-11.6182,4.57778,-3.20595,7.39696,2.11514
-4.28166,-1.10592,-7.04041,1.52593,3.50812,7.09178,2.11514
-0.31425,-0.495548,4.55662,2.44148,3.20293,5.26067,11.5759
-2.14536,-2.32666,16.4588,2.1363,-1.06966,8.00733,3.94625
-5.19721,-2.63184,17.3744,-3.05185,-3.51114,6.48141,2.11514
-5.5024,-7.81999,12.1863,0,-0.459288,5.26067,0.894404
-6.72314,-0.190363,3.33588,-0.61037,1.98219,6.48141,1.19959
1.82205,-2.02147,0.894404,5.79852,3.20293,1.90363,4.25144
0.906491,-3.5474,3.94625,-1.22074,1.67701,4.34511,0.284034
1.51686,-1.10592,-0.631521,0.915555,6.25478,8.92289,-5.2093
2.43242,4.38741,1.50477,-3.05185,-1.68003,11.0592,-2.46263
0.601305,1.33556,-4.90411,-0.61037,1.98219,10.1436,0.894404
-1.2298,3.47186,-3.073,-8.54518,1.67701,8.31252,0.894404
-2.45055,4.08223,1.50477,-0.61037,-0.154103,8.00733,-0.936707
-5.5024,4.08223,2.72551,-7.32444,-2.59558,8.6177,-6.43004
-3.3661,0.114822,8.21885,-7.62963,-3.81632,5.56585,-4.29374
0.906491,1.33556,0.894404,-6.40889,2.59256,4.03993,-9.1767
-7.94388,2.5563,-3.37819,2.74667,-2.2904,7.39696,-3.37819
-3.67129,3.47186,2.72551,-0.915555,0.761452,11.0592,-3.98856
-2.14536,6.21852,3.0307,4.27259,-0.764473,4.95548,0.284034
-2.75573,3.47186,4.55662,3.96741,-3.51114,6.78659,2.72551
1.51686,3.47186,1.50477,0.915555,-3.81632,3.73474,-0.631521
-4.89203,5.91334,0.894404,-4.57778,5.9496,7.39696,-1.54708
3.04279,8.66,7.30329,-1.83111,5.03404,6.17622,-4.59893
3.65316,-0.190363,1.19959,-2.74667,0.456267,5.87104,1.19959
-0.31425,4.99778,1.80996,-3.05185,4.11849,5.56585,2.72551
2.43242,5.60815,6.38774,-0.61037,1.67701,-2.36896,1.50477
-5.80758,3.47186,2.42033,2.44148,-5.03706,0.682889,0.894404
-1.84018,-2.02147,-0.326336,-0.305185,1.98219,5.87104,-3.37819
-1.53499,3.16667,0.284034,2.74667,3.50812,2.81918,-0.631521
-5.80758,1.33556,7.60848,0.305185,2.59256,0.682889,5.167
-3.97647,-4.15777,0.284034,-0.305185,-2.59558,-5.42081,-1.54708
-6.72314,1.33556,-15.8908,-4.27259,0.151082,1.29326,-2.46263
-2.75573,-0.190363,-19.2478,-1.52593,-1.68003,4.95548,-0.326337
1.21168,5.30297,-10.3974,-3.05185,-2.59558,6.48141,-1.54708
-2.45055,5.30297,0.284034,3.05185,-8.3941,5.26067,1.50477
0.601305,3.47186,1.19959,-5.49333,-3.20595,0.377705,0.589219
-6.72314,1.03038,4.86181,-4.27259,5.9496,3.12437,9.74477
0.296121,4.6926,-2.76782,-2.74667,1.06664,5.87104,6.69292
-0.619435,-0.190363,-5.2093,-4.57778,-0.459288,2.514,1.80996
-4.89203,4.08223,-2.76782,0.61037,2.28738,-1.45341,0.284034
-1.2298,5.60815,-0.326336,-3.05185,-6.2578,4.03993,2.42033
-9.77499,2.86149,0.894404,3.66222,-11.446,4.95548,-3.073
-0.619435,-2.63184,-4.29374,2.1363,-15.1082,3.73474,-4.29374
1.82205,0.114822,-5.2093,0.61037,-10.8356,-6.33637,-2.46263
-2.75573,-5.68369,-0.936707,1.22074,-7.47855,-2.97933,5.77737
2.12723,-8.12518,0.589219,0.305185,-6.2578,6.78659,2.72551
-9.4698,-0.800733,1.80996,2.74667,-5.03706,10.754,-0.631521
-5.5024,-2.63184,4.86181,2.1363,-1.68003,8.00733,-4.59893
-4.28166,-1.10592,1.19959,7.32444,-5.03706,-0.843037,-1.54708
-1.53499,-4.15777,5.77737,5.79852,0.151082,2.81918,-4.90411
4.8739,-6.59925,2.11514,8.24,-2.59558,4.95548,-8.87152
-1.2298,-2.63184,0.894404,4.57778,1.06664,3.73474,-6.73522
1.51686,-0.495548,2.42033,5.18815,5.64441,1.59844,-5.51448
-0.619435,0.114822,1.80996,6.1037,0.761452,8.00733,-5.51448
-2.14536,0.114822,5.47218,-2.74667,-1.37484,7.39696,-3.68337
-1.2298,3.47186,0.284034,3.05185,6.25478,7.70215,-5.51448
-8.55425,2.25112,-3.073,0.305185,4.72886,2.81918,0.284034
-3.67129,4.6926,2.42033,3.66222,0.456267,2.514,-7.65078
-3.67129,0.114822,5.167,6.40889,0.151082,8.00733,-11.313
-4.58684,4.99778,1.80996,0.61037,4.11849,5.87104,-7.65078
-6.41795,9.27037,5.47218,2.44148,10.5274,4.34511,-4.29374
-5.5024,4.99778,3.94625,-1.83111,5.33923,7.09178,-10.0923
-5.80758,2.5563,7.30329,0.915555,0.456267,2.81918,-6.43004
-6.11277,-1.71629,-2.15745,3.05185,5.33923,6.48141,-4.90411
-5.19721,-1.10592,0.589219,2.1363,7.78071,4.95548,-9.48189
-9.4698,0.420007,4.86181,5.18815,2.28738,12.8903,-6.12485
-2.75573,-0.800733,7.30329,4.88296,3.20293,11.9747,-0.631521
-10.3854,-3.5474,0.894404,4.88296,5.03404,5.87104,-2.76782
-7.94388,-1.4111,3.64107,-1.22074,11.4429,2.81918,-1.54708
-9.4698,-3.5474,2.72551,-1.52593,2.28738,8.00733,-3.37819
-3.97647,-4.15777,3.0307,0.305185,-3.20595,2.20881,-0.326337
0.906491,2.5563,-0.631521,2.74667,0.761452,6.78659,-1.54708
-0.31425,-0.495548,1.19959,4.27259,5.03404,0.988074,-0.936707
-0.619435,2.86149,2.11514,0,9.917,6.17622,5.167
2.12723,-1.10592,0.589219,1.52593,1.06664,11.6696,2.11514
4.56871,-4.15777,0.589219,2.1363,-1.68003,8.00733,-2.76782
-3.67129,-0.190363,3.64107,2.44148,-5.34225,4.34511,-5.2093
-0.92462,-4.46295,1.80996,2.1363,0.456267,8.00733,-3.37819
-4.28166,1.64075,3.33588,-3.66222,7.17034,8.92289,-7.95596
-0.31425,-0.190363,3.64107,-0.305185,1.67701,3.42955,-2.15745
-3.67129,-5.37851,1.80996,-0.61037,-1.06966,3.73474,-4.59893
-3.3661,4.08223,2.72551,3.35704,-3.51114,7.70215,-6.12485
-3.97647,-2.02147,-1.85226,0.61037,1.37182,8.31252,-4.90411
-0.619435,1.03038,7.91366,-4.88296,0.456267,8.31252,-3.073
-5.19721,1.94593,1.19959,-1.52593,-0.459288,6.17622,-0.936707
-7.63869,-6.29406,0.589219,-0.915555,-0.764473,11.0592,6.08255
-1.2298,1.33556,3.0307,-0.61037,0.151082,1.90363,1.80996
-3.97647,-6.59925,2.72551,-1.22074,-0.764473,3.12437,-7.65078
-3.67129,-7.51481,-0.631521,-7.32444,5.9496,4.03993,-5.81967
-2.75573,-5.98888,-2.76782,-5.79852,2.59256,7.09178,-1.54708
-0.00906467,-7.81999,0.894404,-3.05185,4.42367,0.988074,-5.81967
-2.14536,4.6926,-6.12485,-0.915555,3.8133,6.17622,-3.37819
-3.97647,2.86149,-2.15745,-0.915555,0.456267,8.00733,2.11514
-0.619435,2.25112,1.50477,-3.05185,2.28738,-1.75859,-7.65078
-3.3661,4.08223,-0.0211513,-1.22074,-3.51114,0.988074,-3.68337
-6.11277,-2.02147,-3.98856,0.915555,-2.2904,4.34511,1.19959
-1.2298,3.77704,2.42033,-0.305185,5.64441,-0.232666,0.284034
-4.89203,-0.495548,1.50477,0.915555,3.20293,-0.537851,1.50477
-7.02832,-4.76814,-4.29374,3.96741,3.20293,9.53326,4.25144
-6.72314,-2.63184,6.08255,0.61037,0.761452,8.00733,2.11514
-0.31425,-6.59925,1.19959,6.40889,1.06664,0.988074,2.42033
-2.75573,2.25112,1.50477,3.35704,-5.95262,5.26067,-3.073
4.26353,-0.190363,2.11514,3.66222,-1.06966,2.81918,-4.90411
-5.19721,2.25112,1.80996,5.79852,1.67701,-2.67415,-0.0211515
-0.92462,1.94593,0.894404,0.61037,6.86515,4.34511,-1.85226
-0.00906467,-1.4111,5.167,2.74667,1.67701,2.514,0.894404
1.51686,1.64075,1.50477,-0.61037,-1.37484,-2.67415,9.74477
4.26353,-1.71629,6.69292,2.44148,-4.42669,3.12437,2.42033
2.43242,1.03038,9.1344,5.18815,1.98219,8.31252,-4.59893
