798.172	3748.421837
782.287	756.3395699
753.783	100.1014141
722.3565	21.98061212
689.816	276.7951924
662.7243333	2334.824738
662.6586667	1702.061496
659.122	1175.808554
654.984	128.1267267
651.7816667	1043.547838
651.5506667	3541.232751
645.5326667	570.8943927
641.4306667	65.19017969
635.2083333	1105.849227
626.733	1615.848774
624.541	47.38426245
623.379	491.7338853
622.9913333	3189.088742
619.621	157.0302751
613.4436667	1166.179619
605.416	812.176826
605.3306667	898.3652942
605.031	225.1174068
594.656	4.549788035
592.331	1043.840471
590.789	23.94385902
590.4076667	2813.726816
589.565	398.154229
585.983	72.18635272
585.2243333	2349.998005
577.0406667	115.797465
569.2333333	420.0325209
567.546	36.83384503
567.516	415.2833552
566.9263333	318.2464922
564.1485	2033.807006
562.586	892.2812432
561.5206667	1384.258889
560.8335	14.8148532
558.883	25.24763903
557.435	633.9675458
556.42	1882.041618
555.0905	4.428949854
553.4725	68.33765904
550.4515	5011.479104
544.5966667	123.6327627
541.8165	1051.05787
541.3083333	2805.233392
539.8005	501.7343706
538.114	1040.029178
537.6763333	455.8554144
537.1243333	385.3876759
531.2093333	116.945572
530.3403333	250.1475519
529.5313333	691.3218336
528.4493333	30.7979606
528.322	896.5751356
527.936	1039.942809
527.762	77.38921434
524.6955	112.5424244
523.9465	1.473117413
523.3916667	140.7344145
520.474	33.12869882
519.6893333	1166.793208
519.101	286.4522224
517.4845	137.6622386
517.29	773.9234786
516.7833333	222.1307566
516.6795	131.6269698
515.576	5632.529957
515.5083333	807.330634
514.9803333	266.6111561
514.7115	191.6733146
514.4053333	3211.545774
512.7513333	19.51887017
511.7253333	60.92459686
511.2625	540.6807202
511.1673333	20.29229426
509.8533333	179.5683226
509.827	13.08260074
508.7155	592.7099497
506.105	1920.132081
505.8016667	45.23016118
505.764	576.9673189
505.7136667	214.8175327
504.0656667	134.2470249
503.527	677.391632
502.888	2206.506011
502.7566667	394.7220692
499.9396667	497.7150451
499.491	50.40919346
498.3865	3.526445562
498.1646667	50.21555106
498.155	1919.039234
497.977	0.608564078
496.7745	351.1092208
496.0295	354.2594559
493.694	162.2026421
492.136	38.43020865
492.102	82.87151583
491.406	11.66336385
490.909	578.4427153
490.8415	32.52461327
490.839	61.58380767
490.037	88.89897019
489.468	213.6446909
488.5885	972.3949732
487.015	1018.58539
486.882	52.35810656
484.5485	1690.907872
483.5533333	370.2488248
482.9603333	8.380587221
480.0943333	32.62461333
479.112	878.5540294
478.563	499.9566188
478.424	300.8808772
478.342	342.6934779
478.0926667	172.6864666
477.952	450.4667278
477.286	123.2945448
476.5166667	72.08785822
475.3065	1819.622369
475.304	14.16037775
475.2265	795.6920784
474.1065	171.7350196
472.8963333	97.55026083
471.805	64.35389014
471.2623333	1.921511095
471.209	994.0047645
470.978	238.4662861
470.595	144.7011328
470.0415	7384.111528
468.5453333	419.3844464
467.8743333	459.801499
465.7726667	826.6822411
465.2865	1572.636323
464.4115	90.46703
464.3615	381.9501671
463.509	1344.082706
463.1055	51.47011966
462.8775	24.35055246
462.307	3.735837432
461.612	4.43457881
460.6795	714.2981326
460.3985	869.0243871
460.372	1668.072098
460.369	545.8114943
458.497	1492.78427
457.6593333	577.6276551
457.5435	340.0311669
456.523	266.4234888
455.033	58.26417894
454.8755	39.09254707
452.418	1395.297184
450.538	34.01989781
450.067	1919.712029
449.827	256.1150426
449.6545	282.2165327
449.5075	680.9723536
449.448	258.5150438
449.128	525.3589932
448.536	10.611704
447.367	1397.507874
446.639	16.94093035
445.268	6578.908502
445.2193333	259.4189849
443.9986667	75.8542238
443.603	1868.256377
443.4105	178.7364907
442.8885	203.6016951
441.8573333	475.9766165
441.486	8.066385266
440.0403333	668.8376205
439.8333333	459.9653418
439.196	92.83817355
438.4393333	69.9676609
437.7215	1557.474772
437.654	2474.742366
436.9376667	329.571547
436.7286667	137.8389855
436.349	57.89839
435.7995	351.7494874
435.5953333	1019.153898
435.155	1273.561898
434.645	1321.269356
434.5875	293.884488
434.5206667	50.13241752
434.44	157.7517226
434.403	689.1056265
434.3435	158.9726512
433.5825	241.9444555
431.8005	974.8731227
431.613	21.49665998
431.517	1292.172407
431.4875	22.6024968
430.836	37.66553002
429.779	72.88621002
429.5	178.0526612
428.9866667	955.9881922
428.955	1269.788536
428.8883333	977.115988
428.5886667	7.26900401
428.5495	90.15346807
427.9646667	909.9615604
425.6145	49.0309108
424.507	281.2835044
423.4423333	1180.421671
422.0456667	245.6320979
421.9745	5236.066999
421.677	377.0819465
421.4705	128.8822054
420.1736667	116.9562188
419.93	65.46324208
419.838	2587.638735
419.3983333	149.4738755
418.791	426.4214644
418.762	1735.762775
417.2276667	45.8097434
417.219	699.5521184
417.203	163.0011636
417.174	239.870988
415.9325	216.6469257
415.2085	674.0811548
415.1155	444.5684141
413.7393333	116.3844542
413.614	1266.664363
413.441	62.39906505
413.3493333	770.7398497
412.001	508.5963669
411.8285	133.7454286
410.371	318.9606659
409.6235	2312.476197
409.2736667	953.3902403
409.0105	21.66912182
408.1505	96.39407989
407.9365	119.1181582
407.7925	547.8205449
407.304	860.1527675
407.2425	1248.279322
407.059	262.6880396
406.46	325.3445162
405.8475	210.7468296
405.1265	833.0505736
405.0573333	109.9530196
404.9823333	375.8322806
402.914	1434.694654
402.8	1918.566548
402.4283333	155.8775702
401.7235	145.0443085
401.077	252.1850861
400.145	230.1827034
399.9183333	110.0932219
399.7866667	324.8303143
399.194	84.84932295
398.992	694.9410484
398.4196667	159.890895
398.4105	9.857419608
397.5446667	852.5342806
397.461	4159.748893
397.125	833.3529207
396.079	843.4122553
395.78	149.4914039
395.6315	933.649321
395.5653333	58.95693989
394.887	122.0925898
394.6915	2664.262197
394.6326667	305.690708
393.7876667	2.773599355
393.2175	898.0713855
392.8355	319.4835547
392.592	1.532269224
392.2625	893.4376212
391.6856667	23.97224794
391.416	718.2418638
391.361	121.7701149
390.8345	1400.263886
390.6173333	120.7301272
390.481	19.42426119
390.4115	376.1884969
390.009	838.2695694
389.7163333	1421.165812
389.0135	217.7961168
388.858	443.8939004
388.436	571.7460437
388.3455	7.120121656
388.013	197.2732585
387.664	3046.581617
386.955	876.859409
386.6215	82.58204082
386.361	1441.653145
385.8946667	351.0821477
385.4653333	632.5856141
384.9133333	435.0849998
384.5333333	72.10684853
384.2986667	95.26065767
384.08	1066.801629
384.046	958.6387368
383.445	46.17328311
383.224	485.234968
382.6983333	173.0567777
382.452	19.23936019
382.1765	712.9242134
381.811	48.0805246
381.8103333	124.0257459
